CuisineType,RestaurantID,RestaurantName,Segment,Subregion,GrowthFactor,AOV,MonthlyOrders,InStoreOrders,InStoreRevenue,UberEatsOrders,DoorDashOrders,SelfDeliveryOrders,UberEatsRevenue,DoorDashRevenue,SelfDeliveryRevenue,COGSRate,OPEXRate,CommissionRate,DeliveryRadiusKM,DeliveryCostPerOrder,SD_DeliveryTotalCost,InStoreNetProfit,UberEatsNetProfit,DoorDashNetProfit,SelfDeliveryNetProfit,InStoreShare,UE_share,DD_share,SD_share,TotalRevenue,TotalProfit,CostPressure,ChannelLeverage,GrowthMomentum,Cluster,GrowthPotentialScore,Recommendation,ClusterLabel
Chicken Dishes,25795,Classic Chicken Dishes Diner,Full-service,CBD,0.0,39.3,1886,509,20003.7,826,344,207,32461.8,13519.2,8135.1,0.387120260915253,0.481964347464964,0.3,12,3.54,732.78,2618.79,-5488.79,-2285.89,332.23,0.37,0.6,0.25,0.15,74119.8,0.14294461916675155,0.8690846083802171,0.9999999999999998,1867.1399999999999,1,0.2571778476667006,Reduce Costs,Overextended Low Return
Chicken Dishes,26008,King Chicken Dishes Bistro,QSR,CBD,0.0,38.11,761,166,6326.26,357,149,89,13605.27,5678.39,3391.79,0.250427420157939,0.40718239499256,0.31,13,3.84,341.76,2166.05,440.68,183.92,819.56,0.28,0.6,0.25,0.15,29001.71,0.3674814349598614,0.657609815150499,0.9999999999999998,753.39,2,0.34699257398394456,Reduce Costs,Stable Local Performers
Chicken Dishes,25850,Top Chicken Dishes Eatery,QSR,West Auckland,0.8333333333333357,42.53,1220,259,11015.27,577,240,144,24539.81,10207.2,6124.32,0.272642806898803,0.430930687393993,0.32,3,0.89,128.16,3265.22,-578.49,-240.62,1687.25,0.27,0.6,0.25,0.15,51886.6,0.3814093749425935,0.703573494292796,0.9999999999999998,1268.8,3,0.6858970833103717,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26015,King Chicken Dishes Kitchen,QSR,West Auckland,0.8333333333333357,39.58,1621,354,14011.32,760,317,190,30080.8,12546.86,7520.2,0.278203928302974,0.431124492408708,0.32,4,1.18,224.2,4072.69,-882.22,-367.98,1961.71,0.28,0.6,0.25,0.15,64159.17999999999,0.39873683448261343,0.709328420711682,0.9999999999999998,1685.8400000000001,0,0.6928280671263797,Optimize Operations,High Revenue Leaders
Chicken Dishes,25422,Urban Chicken Dishes House,Full-service,West Auckland,0.8333333333333357,39.75,1299,329,13077.75,582,242,146,23134.5,9619.5,5803.5,0.351225982652977,0.451469495147467,0.31,15,4.43,646.78,2580.3,-2607.15,-1084.07,498.28,0.34,0.6,0.25,0.15,51635.25,0.2550555506894216,0.802695477800444,0.9999999999999998,1350.96,1,0.6353555536091029,Optimize Operations,Overextended Low Return
Chicken Dishes,26012,Urban Chicken Dishes Eatery,Cafe,South Auckland,1.0,39.07,2084,551,21527.57,920,383,230,35944.4,14963.81,8986.1,0.268489274159074,0.367201791936532,0.32,3,0.89,204.7,7842.69,1592.66,663.03,3069.02,0.36,0.6,0.25,0.15,81421.88,0.6219246514820216,0.635691066095606,0.9999999999999998,2188.2000000000003,0,0.8487698605928087,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25425,Lucky Chicken Dishes Diner,Ghost Kitchen,West Auckland,0.8333333333333357,32.36,1105,52,1682.72,632,263,158,20451.52,8510.68,5112.88,0.296541053603869,0.223851376934908,0.29,17,5.02,793.16,807.05,3877.76,1613.69,1659.02,0.05,0.6,0.25,0.15,35757.8,0.48322084577192564,0.520392430538777,0.9999999999999998,1149.2,3,0.7266216716421046,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26099,Classic Chicken Dishes Cafe,QSR,CBD,0.0,35.98,580,123,4425.54,274,114,69,9858.52,4101.72,2482.62,0.270001643337309,0.35182688809,0.32,16,4.72,325.68,1673.61,573.48,238.6,613.18,0.27,0.6,0.25,0.15,20868.4,0.3538679152604056,0.6218285314273091,0.9999999999999998,574.2,2,0.34154716610416225,Reduce Costs,Stable Local Performers
Chicken Dishes,25128,Classic Chicken Dishes Cafe,QSR,North Shore,0.6666666666666679,40.82,925,179,7306.78,448,186,112,18287.36,7592.52,4571.84,0.269563127625734,0.368867952888832,0.32,4,1.18,132.16,2641.9,760.19,315.61,1520.88,0.24,0.6,0.25,0.15,37758.5,0.41083389530523384,0.638431080514566,0.9999999999999998,952.75,3,0.6310002247887607,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26088,Lucky Chicken Dishes Bistro,QSR,South Auckland,1.0,39.76,1254,258,10258.08,598,249,149,23776.48,9900.24,5924.24,0.278205859009176,0.377555389888585,0.3,16,4.72,703.28,3531.23,1051.84,437.97,1336.07,0.26,0.6,0.25,0.15,49859.03999999999,0.4406127707881458,0.655761248897761,0.9999999999999998,1316.7,3,0.7762451083152583,Expand Aggressively,High Growth Scalable Leaders
Chicken Dishes,25254,Urban Chicken Dishes Kitchen,QSR,North Shore,0.6666666666666679,34.75,817,141,4899.75,406,169,101,14108.5,5872.75,3509.75,0.220611839685589,0.445624218787998,0.27,13,3.84,387.84,1635.36,899.61,374.47,783.59,0.21,0.6,0.25,0.15,28390.75,0.36968637042649594,0.666236058473587,0.9999999999999998,841.51,3,0.6145412148372655,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26102,Lucky Chicken Dishes Corner,Full-service,South Auckland,1.0,36.99,982,270,9987.3,427,178,107,15794.73,6584.22,3957.93,0.382685287308414,0.470556372473948,0.29,7,2.07,221.49,1465.72,-2262.46,-943.13,359.37,0.38,0.6,0.25,0.15,36324.18,0.23461264139927399,0.853241659782362,0.9999999999999998,1031.1000000000001,3,0.6938450565597096,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26224,Top Chicken Dishes Corner,Ghost Kitchen,CBD,0.0,35.98,1538,126,4533.48,847,353,212,30475.06,12700.94,7627.76,0.285154600034002,0.312763985386118,0.3,11,3.25,689.0,1822.83,3110.94,1296.53,2377.98,0.09,0.6,0.25,0.15,55337.240000000005,0.5005461754539724,0.59791858542012,0.9999999999999998,1522.62,2,0.40021847018158896,Reduce Costs,Stable Local Performers
Chicken Dishes,25728,Top Chicken Dishes House,Full-service,South Auckland,1.0,45.72,1358,388,17739.36,582,242,146,26609.04,11064.24,6675.12,0.36910094980849,0.538826958462596,0.3,5,1.48,216.08,1633.3,-5532.76,-2300.56,398.51,0.4,0.6,0.25,0.15,62087.76,0.11691109892950666,0.907927908271086,0.9999999999999998,1425.9,1,0.6467644395718026,Optimize Operations,Overextended Low Return
Chicken Dishes,26106,Lucky Chicken Dishes Corner,Cafe,North Shore,0.6666666666666679,31.58,927,274,8652.92,392,163,98,12379.36,5147.54,3094.84,0.244575531296432,0.411475085932761,0.33,8,2.36,231.28,2976.17,172.68,71.81,833.19,0.42,0.6,0.25,0.15,29274.66,0.3792925623495953,0.656050617229193,0.9999999999999998,954.8100000000001,3,0.6183836916065053,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25499,Lucky Chicken Dishes Cafe,Full-service,CBD,0.0,34.67,1345,417,14457.39,557,232,139,19311.19,8043.44,4819.13,0.392548737919424,0.529197091492824,0.33,6,1.77,246.03,1131.35,-4861.51,-2024.9,131.09,0.45,0.6,0.25,0.15,46631.15,0.12163778623627197,0.921745829412248,0.9999999999999998,1331.55,1,0.24865511449450875,Reduce Costs,Overextended Low Return
Chicken Dishes,26459,King Chicken Dishes Cafe,Full-service,South Auckland,1.0,41.58,1157,287,11933.46,522,218,130,21704.76,9064.44,5405.4,0.379103111242875,0.474927577609196,0.32,3,0.89,115.7,1741.92,-3777.29,-1577.49,673.32,0.33,0.6,0.25,0.15,48108.060000000005,0.19310596921982495,0.854030688852071,0.9999999999999998,1214.8500000000001,1,0.67724238768793,Optimize Operations,Overextended Low Return
Chicken Dishes,25124,Top Chicken Dishes Cafe,QSR,South Auckland,1.0,37.23,1946,401,14929.23,927,386,232,34512.21,14370.78,8637.36,0.200368717927486,0.363881417782977,0.29,18,5.31,1231.92,6505.41,5030.15,2094.54,2531.81,0.26,0.6,0.25,0.15,72449.58,0.7016481639692458,0.564250135710463,0.9999999999999998,2043.3000000000002,0,0.8806592655876984,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25669,Classic Chicken Dishes Diner,Full-service,North Shore,0.6666666666666679,38.18,1710,452,17257.36,755,314,189,28825.9,11988.52,7216.02,0.374131189403124,0.463714917493053,0.29,17,5.02,948.78,2798.35,-3685.28,-1532.69,221.33,0.36,0.6,0.25,0.15,65287.8,0.2128404345016757,0.837846106896177,0.9999999999999998,1761.3,1,0.5518028404673374,Optimize Operations,Overextended Low Return
Chicken Dishes,25503,Lucky Chicken Dishes Corner,QSR,South Auckland,1.0,34.98,1278,271,9479.58,604,252,151,21127.92,8814.96,5281.98,0.232261857353151,0.388033886486664,0.28,7,2.07,312.57,3599.44,2106.54,878.89,1693.02,0.27,0.6,0.25,0.15,44704.44,0.4917501282573847,0.620295743839815,0.9999999999999998,1341.9,0,0.7967000513029538,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25747,Lucky Chicken Dishes Cafe,Full-service,North Shore,0.6666666666666679,45.55,1170,340,15487.0,498,208,124,22683.9,9474.4,5648.2,0.358018621860538,0.47737461978104,0.29,10,2.95,365.8,2549.26,-2844.41,-1188.03,563.93,0.41,0.6,0.25,0.15,53293.5,0.2468926037753329,0.835393241641578,0.9999999999999998,1205.1000000000001,1,0.5654237081768003,Optimize Operations,Overextended Low Return
Chicken Dishes,25263,Lucky Chicken Dishes Kitchen,Full-service,West Auckland,0.8333333333333357,32.66,1394,458,14958.28,562,234,140,18354.92,7642.44,4572.4,0.377910198504105,0.545449625281617,0.32,4,1.18,165.2,1146.41,-4466.85,-1859.86,185.23,0.49,0.6,0.25,0.15,45528.04,0.13838113222717374,0.923359823785722,0.9999999999999998,1449.76,1,0.5886857862242038,Optimize Operations,Overextended Low Return
Chicken Dishes,26196,Classic Chicken Dishes Grill,QSR,CBD,0.0,44.09,1348,286,12609.74,637,266,159,28085.33,11727.94,7010.31,0.276163032259792,0.403236617078073,0.31,6,1.77,281.43,4042.69,297.71,124.32,1966.08,0.27,0.6,0.25,0.15,59433.32,0.44257463621360227,0.679399649337865,0.9999999999999998,1334.52,2,0.3770298544854409,Reduce Costs,Stable Local Performers
Chicken Dishes,25266,Urban Chicken Dishes Kitchen,Cafe,West Auckland,0.8333333333333357,39.33,1694,410,16125.3,770,321,193,30284.1,12624.93,7590.69,0.219555714428425,0.416442147921771,0.33,9,2.66,513.38,5869.64,1029.72,429.27,2249.65,0.32,0.6,0.25,0.15,66625.01999999999,0.5263707033776086,0.635997862350196,0.9999999999999998,1761.76,0,0.7438816146843777,Optimize Operations,High Revenue Leaders
Chicken Dishes,26560,Lucky Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.0,36.31,847,24,871.44,494,206,123,17937.14,7479.86,4466.13,0.256718570971861,0.219190210534725,0.27,13,3.84,472.32,456.71,4557.67,1900.57,1868.34,0.03,0.6,0.25,0.15,30754.57,0.5052055060023389,0.475908781506586,0.9999999999999998,889.35,3,0.8020822024009355,Expand Aggressively,High Growth Scalable Leaders
Chicken Dishes,26601,Top Chicken Dishes Tavern,Full-service,South Auckland,1.0,36.06,1239,307,11070.42,559,233,140,20157.54,8401.98,5048.4,0.391479629848618,0.542518933513202,0.32,8,2.36,330.4,730.66,-5119.99,-2134.09,2.8,0.33,0.6,0.25,0.15,44678.340000000004,0.09776607184170674,0.93399856336182,0.9999999999999998,1300.95,1,0.6391064287366827,Optimize Operations,Overextended Low Return
Chicken Dishes,26225,King Chicken Dishes Eatery,Ghost Kitchen,South Auckland,1.0,36.32,574,47,1707.04,316,132,79,11477.12,4794.24,2869.28,0.259631792397704,0.24871460768627,0.32,7,2.07,163.53,839.27,1970.09,822.95,1247.16,0.09,0.6,0.25,0.15,20847.68,0.40127322909630914,0.508346400083974,0.9999999999999998,602.7,3,0.7605092916385237,Expand Aggressively,High Growth Scalable Leaders
Chicken Dishes,26563,Top Chicken Dishes Diner,Full-service,CBD,0.0,34.46,776,188,6478.48,353,147,88,12164.38,5065.62,3032.48,0.390167050494347,0.484435608796775,0.32,9,2.66,234.08,812.38,-2367.22,-985.78,146.18,0.32,0.6,0.25,0.15,26740.96,0.20761828898392187,0.874602659291122,0.9999999999999998,768.24,2,0.2830473155935687,Reduce Costs,Stable Local Performers
Chicken Dishes,25755,Classic Chicken Dishes Diner,Cafe,North Shore,0.6666666666666679,38.31,1698,411,15745.41,772,322,193,29575.32,12335.82,7393.83,0.264337462056428,0.376248777471483,0.32,18,5.31,1024.83,5659.12,1165.67,486.2,1632.61,0.32,0.6,0.25,0.15,65050.38,0.5094734751481514,0.6405862395279109,0.9999999999999998,1748.94,0,0.6704560567259277,Optimize Operations,High Revenue Leaders
Chicken Dishes,26605,Urban Chicken Dishes Grill,Full-service,North Shore,0.6666666666666679,34.49,968,245,8450.05,434,181,108,14968.66,6242.69,3724.92,0.350764283211902,0.542664917814545,0.31,4,1.18,127.44,900.53,-3045.06,-1269.95,269.53,0.34,0.6,0.25,0.15,33386.32,0.18763729264168671,0.893429201026447,0.9999999999999998,997.0400000000001,1,0.5417215837233418,Optimize Operations,Overextended Low Return
Chicken Dishes,25100,Urban Chicken Dishes Cafe,Cafe,CBD,0.0,39.0,1716,481,18759.0,741,309,185,28899.0,12051.0,7215.0,0.226575082670897,0.356397570972331,0.33,16,4.72,873.2,7823.02,2515.0,1048.77,2135.65,0.39,0.6,0.25,0.15,66924.0,0.6313769611665656,0.582972653643228,0.9999999999999998,1698.84,0,0.4525507844666262,Reduce Costs,High Revenue Leaders
Chicken Dishes,25988,Urban Chicken Dishes Grill,QSR,West Auckland,0.8333333333333357,32.14,1986,434,13948.76,931,388,233,29922.34,12470.32,7488.62,0.274404364507645,0.42480582697317,0.31,12,3.54,824.82,4195.64,-275.59,-114.85,1427.68,0.28,0.6,0.25,0.15,63830.04,0.41068214292465166,0.699210191480815,0.9999999999999998,2065.44,0,0.697606190503195,Optimize Operations,High Revenue Leaders
Chicken Dishes,25194,Top Chicken Dishes Grill,Full-service,CBD,0.0,42.13,906,219,9226.47,412,172,103,17357.56,7246.36,4339.39,0.380105295253452,0.477796747698449,0.32,17,5.02,517.06,1311.06,-3087.95,-1289.14,99.56,0.32,0.6,0.25,0.15,38169.78,0.19238900577963575,0.857902042951901,0.9999999999999998,896.9399999999999,2,0.27695560231185423,Reduce Costs,Stable Local Performers
Chicken Dishes,26488,Urban Chicken Dishes Kitchen,Cafe,North Shore,0.6666666666666679,40.1,1532,397,15919.7,681,284,170,27308.1,11388.4,6817.0,0.227174992673099,0.391697818483226,0.3,4,1.18,200.6,6067.43,2215.43,923.91,2397.54,0.35,0.6,0.25,0.15,61433.200000000004,0.5803101552426853,0.618872811156325,0.9999999999999998,1577.96,0,0.6987907287637413,Optimize Operations,High Revenue Leaders
Chicken Dishes,26409,King Chicken Dishes Grill,QSR,CBD,0.0,35.86,699,157,5630.02,325,136,81,11654.5,4876.96,2904.66,0.212010084744543,0.381449992023408,0.3,15,4.43,358.83,2288.83,1241.67,519.59,822.03,0.29,0.6,0.25,0.15,25066.14,0.40107754839503207,0.593460076767951,0.9999999999999998,692.01,2,0.3604310193580128,Reduce Costs,Stable Local Performers
Chicken Dishes,25278,King Chicken Dishes Bistro,Cafe,North Shore,0.6666666666666679,35.66,975,283,10091.78,415,173,104,14798.9,6169.18,3708.64,0.243387985173613,0.42571567571722,0.31,17,5.02,522.08,3339.33,309.24,128.91,705.1,0.41,0.6,0.25,0.15,34768.5,0.39070673745959583,0.669103660890833,0.9999999999999998,1004.25,3,0.6229493616505055,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25035,King Chicken Dishes House,QSR,West Auckland,0.8333333333333357,43.39,733,137,5944.43,358,149,89,15533.62,6465.11,3861.71,0.279572833776474,0.427455027331598,0.28,4,1.18,105.02,1741.55,201.5,83.87,1026.35,0.23,0.6,0.25,0.15,31804.870000000003,0.3526538962157481,0.707027861108072,0.9999999999999998,762.32,3,0.6743948918196335,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,26452,King Chicken Dishes Tavern,Full-service,South Auckland,1.0,46.38,1671,494,22911.72,706,294,177,32744.28,13635.72,8209.26,0.396182681852952,0.468002405646257,0.31,13,3.84,679.68,3111.75,-5703.57,-2375.14,435.26,0.42,0.6,0.25,0.15,77500.98,0.1507175358395194,0.864185087499209,0.9999999999999998,1754.5500000000002,1,0.6602870143358077,Optimize Operations,Overextended Low Return
Chicken Dishes,25281,Top Chicken Dishes Tavern,Full-service,North Shore,0.6666666666666679,45.08,1054,322,14515.76,439,183,110,19790.12,8249.64,4958.8,0.357244657352567,0.452993982331827,0.28,10,2.95,324.5,2754.53,-1785.83,-744.44,616.49,0.44,0.6,0.25,0.15,47514.32,0.2937494791831674,0.810238639684394,0.9999999999999998,1085.6200000000001,3,0.5841664583399341,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25632,Classic Chicken Dishes House,Full-service,North Shore,0.6666666666666679,40.05,1279,384,15379.2,537,224,134,21506.85,8971.2,5366.7,0.353959595959168,0.499846138083376,0.31,11,3.25,435.5,2248.35,-3522.95,-1469.53,349.08,0.43,0.6,0.25,0.15,51223.95,0.2076020488168771,0.853805734042544,0.9999999999999998,1317.3700000000001,1,0.5497074861934179,Optimize Operations,Overextended Low Return
Chicken Dishes,26616,Classic Chicken Dishes Kitchen,Cafe,West Auckland,0.8333333333333357,36.03,822,230,8286.9,355,148,89,12790.65,5332.44,3206.67,0.26196017023176,0.404206880182028,0.29,12,3.54,315.06,2766.44,560.65,233.74,755.43,0.39,0.6,0.25,0.15,29616.659999999996,0.38627876273355544,0.666167050413788,0.9999999999999998,854.88,3,0.6878448384267565,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25485,Classic Chicken Dishes Diner,Ghost Kitchen,South Auckland,1.0,36.15,1549,101,3651.15,869,362,217,31414.35,13086.3,7844.55,0.298081421875395,0.201828700664919,0.33,16,4.72,1024.24,1825.9,5343.26,2225.85,2898.74,0.07,0.6,0.25,0.15,55996.350000000006,0.5986652712547178,0.499910122540314,0.9999999999999998,1626.45,0,0.8394661085018871,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25526,Lucky Chicken Dishes Grill,Full-service,North Shore,0.6666666666666679,39.19,864,251,9836.69,368,153,92,14421.92,5996.07,3605.48,0.381625039479695,0.452628683648072,0.29,8,2.36,217.12,1630.39,-1791.98,-745.03,380.47,0.41,0.6,0.25,0.15,33860.16,0.25735819339057137,0.834253723127767,0.9999999999999998,889.9200000000001,3,0.5696099440228957,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25690,Urban Chicken Dishes Eatery,QSR,West Auckland,0.8333333333333357,34.72,1548,329,11422.88,731,305,183,25380.32,10589.6,6353.76,0.211169311255217,0.353692920994945,0.32,9,2.66,486.78,4970.53,2922.23,1219.26,2277.98,0.27,0.6,0.25,0.15,53746.56,0.5746045319650415,0.564862232250162,0.9999999999999998,1609.92,0,0.7631751461193509,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25164,King Chicken Dishes Eatery,Cafe,CBD,0.0,33.91,1708,404,13699.64,782,326,196,26517.62,11054.66,6646.36,0.275084480158985,0.434299941756763,0.31,13,3.84,752.64,3981.33,-514.03,-214.29,1178.9,0.31,0.6,0.25,0.15,57918.28,0.3893577386658941,0.709384421915748,0.9999999999999998,1690.92,2,0.35574309546635763,Reduce Costs,Stable Local Performers
Chicken Dishes,26581,Top Chicken Dishes Bistro,Full-service,South Auckland,1.0,35.77,708,175,6259.75,320,133,80,11446.4,4757.41,2861.6,0.359229356178548,0.543293463112786,0.3,13,3.84,307.2,610.18,-2318.16,-963.48,-28.26,0.33,0.6,0.25,0.15,25325.16,0.19949075095863567,0.902522819291334,0.9999999999999998,743.4,3,0.6797963003834542,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25410,Classic Chicken Dishes Tavern,Full-service,North Shore,0.6666666666666679,38.6,1792,493,19029.8,779,325,195,30069.4,12545.0,7527.0,0.385923194221687,0.500383127992973,0.28,10,2.95,575.25,2163.57,-5000.73,-2086.31,280.52,0.38,0.6,0.25,0.15,69171.2,0.14775570209570033,0.8863063222146601,0.9999999999999998,1845.76,1,0.5257689475049472,Optimize Operations,Overextended Low Return
Chicken Dishes,25370,Urban Chicken Dishes Tavern,Cafe,West Auckland,0.8333333333333357,34.22,1902,503,17212.66,839,350,210,28710.58,11977.0,7186.2,0.200822497606277,0.443855504575185,0.28,13,3.84,806.4,6116.04,2162.54,902.13,1747.01,0.36,0.6,0.25,0.15,65086.44,0.5622971476675791,0.644678002181462,0.9999999999999998,1978.0800000000002,0,0.7582521924003659,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25532,Urban Chicken Dishes Diner,Full-service,CBD,0.0,32.81,1776,559,18340.79,730,304,183,23951.3,9974.24,6004.23,0.366434603743255,0.460967471939512,0.3,18,5.31,971.73,3165.58,-3051.45,-1270.74,64.59,0.46,0.6,0.25,0.15,58270.56,0.24229290925021268,0.8274020756827669,0.9999999999999998,1758.24,1,0.29691716370008503,Reduce Costs,Overextended Low Return
Chicken Dishes,26464,Urban Chicken Dishes Grill,QSR,North Shore,0.6666666666666679,35.82,917,200,7164.0,430,179,108,15402.6,6411.78,3868.56,0.254136428367347,0.36182637065649,0.28,12,3.54,382.32,2751.24,1602.44,667.06,1103.35,0.28,0.6,0.25,0.15,32846.939999999995,0.4344090269770472,0.615962799023837,0.9999999999999998,944.51,3,0.640430277457486,Optimize Operations,High Growth Scalable Leaders
Chicken Dishes,25778,Lucky Chicken Dishes Grill,Cafe,South Auckland,1.0,43.68,1907,451,19699.68,874,364,218,38176.32,15899.52,9522.24,0.247065822742879,0.448757321154699,0.3,10,2.95,643.1,5992.19,159.46,66.41,2253.35,0.31,0.6,0.25,0.15,83297.76000000001,0.4969022546942734,0.695823143897578,0.9999999999999998,2002.3500000000001,0,0.7987609018777093,Expand Aggressively,High Revenue Leaders
Chicken Dishes,25899,Lucky Chicken Dishes Kitchen,QSR,South Auckland,1.0,42.28,577,122,5158.16,273,114,68,11542.44,4819.92,2875.04,0.215359400771558,0.375734021747485,0.29,6,1.77,120.36,2109.21,1372.47,573.12,1055.26,0.27,0.6,0.25,0.15,24395.559999999998,0.4074122784714754,0.591093422519043,0.9999999999999998,605.85,3,0.7629649113885901,Expand Aggressively,High Growth Scalable Leaders
Chicken Dishes,25051,Top Chicken Dishes Kitchen,QSR,South Auckland,1.0,36.53,1539,317,11580.01,733,306,183,26776.49,11178.18,6684.99,0.265349924974144,0.408302287640981,0.32,11,3.25,594.75,3779.11,169.97,70.96,1586.88,0.26,0.6,0.25,0.15,56219.67,0.420640293877803,0.673652212615125,0.9999999999999998,1615.95,0,0.7682561175511212,Expand Aggressively,High Revenue Leaders
